timestamp,motor_state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
2024-10-31T04:06:18.171918,0,0.169677734375,0.960205078125,0.3447265625,0.7786259541984732,0.11450381679389313,-0.46564885496183206,23.25941176470588
2024-10-31T04:06:18.188537,0,0.167724609375,0.9658203125,0.3359375,0.916030534351145,-0.13740458015267176,-0.4198473282442748,23.306470588235296
2024-10-31T04:06:18.204543,0,0.167724609375,0.96142578125,0.348388671875,1.0,-1.8931297709923665,-0.183206106870229,23.40058823529412
2024-10-31T04:06:18.220459,0,0.16455078125,0.960205078125,0.34130859375,0.9694656488549618,-0.4580152671755725,-0.03816793893129771,23.306470588235296
2024-10-31T04:06:18.236353,0,0.166259765625,0.966064453125,0.33984375,0.9236641221374046,-0.3893129770992366,0.17557251908396945,23.306470588235296
2024-10-31T04:06:18.252245,0,0.160400390625,0.962890625,0.348388671875,0.7175572519083969,-0.7404580152671756,-0.21374045801526717,23.25941176470588
2024-10-31T04:06:18.268135,0,0.154052734375,0.957763671875,0.34521484375,0.8702290076335878,-0.916030534351145,-0.17557251908396945,23.306470588235296
2024-10-31T04:06:18.284032,0,0.156005859375,0.955810546875,0.34765625,0.8320610687022901,-0.8625954198473282,-0.26717557251908397,23.21235294117647
2024-10-31T04:06:18.299922,0,0.1591796875,0.959228515625,0.342529296875,0.7633587786259542,-1.015267175572519,-0.16030534351145037,23.306470588235296
2024-10-31T04:06:18.315809,0,0.154052734375,0.9560546875,0.33837890625,1.0076335877862594,-0.5114503816793893,-0.06870229007633588,23.353529411764708
2024-10-31T04:06:18.331699,0,0.16455078125,0.95947265625,0.34228515625,1.0534351145038168,-0.5572519083969466,-0.15267175572519084,23.306470588235296
2024-10-31T04:06:18.347594,0,0.161376953125,0.956298828125,0.35888671875,1.16793893129771,-0.1297709923664122,-0.13740458015267176,23.306470588235296
2024-10-31T04:06:18.363481,0,0.16552734375,0.96484375,0.35400390625,1.0458015267175573,1.9389312977099236,-0.25190839694656486,23.25941176470588
2024-10-31T04:06:18.379368,0,0.174072265625,0.962158203125,0.357177734375,0.7633587786259542,-0.12213740458015267,-0.19083969465648856,23.353529411764708
2024-10-31T04:06:18.395258,0,0.1640625,0.96435546875,0.343994140625,0.7251908396946565,-0.37404580152671757,-0.5877862595419847,23.306470588235296
2024-10-31T04:06:18.411146,0,0.167236328125,0.962158203125,0.337158203125,0.7786259541984732,-0.4732824427480916,-0.20610687022900764,23.306470588235296
2024-10-31T04:06:18.427033,0,0.166748046875,0.962158203125,0.336669921875,0.8625954198473282,-0.8091603053435115,-0.4351145038167939,23.25941176470588
2024-10-31T04:06:18.442929,0,0.165771484375,0.96044921875,0.343505859375,0.8396946564885496,-0.8091603053435115,-0.1984732824427481,23.353529411764708
2024-10-31T04:06:18.458818,0,0.151123046875,0.956787109375,0.34375,1.0534351145038168,-0.9541984732824428,-1.8931297709923665,23.306470588235296
2024-10-31T04:06:18.474703,0,0.17041015625,0.9599609375,0.344970703125,1.0076335877862594,-0.9312977099236641,-0.11450381679389313,23.306470588235296
2024-10-31T04:06:18.490589,0,0.16015625,0.9560546875,0.3330078125,0.9923664122137404,-0.5343511450381679,0.16030534351145037,23.353529411764708
2024-10-31T04:06:18.506475,0,0.166748046875,0.955322265625,0.3466796875,0.9770992366412213,-0.4961832061068702,-0.2595419847328244,23.306470588235296
2024-10-31T04:06:18.522361,0,0.167236328125,0.960205078125,0.339111328125,0.9694656488549618,-0.13740458015267176,-0.16793893129770993,23.306470588235296
2024-10-31T04:06:18.538245,0,0.171875,0.961181640625,0.338134765625,0.7786259541984732,-0.2595419847328244,-0.13740458015267176,23.25941176470588
2024-10-31T04:06:18.554132,0,0.171142578125,0.961669921875,0.342529296875,0.732824427480916,-0.2900763358778626,-0.35877862595419846,23.353529411764708
2024-10-31T04:06:18.570019,0,0.167236328125,0.96435546875,0.34716796875,0.6412213740458015,-0.42748091603053434,-0.183206106870229,23.40058823529412
2024-10-31T04:06:18.585906,0,0.163818359375,0.96240234375,0.34033203125,0.7938931297709924,-0.6183206106870229,-0.13740458015267176,23.25941176470588
2024-10-31T04:06:18.601792,0,0.159912109375,0.960205078125,0.347900390625,0.9618320610687023,-0.7862595419847328,0.21374045801526717,23.25941176470588
2024-10-31T04:06:18.617678,0,0.158447265625,0.958740234375,0.35400390625,1.0458015267175573,-0.9923664122137404,-0.07633587786259542,23.306470588235296
2024-10-31T04:06:18.633565,0,0.169189453125,0.94189453125,0.342529296875,0.9618320610687023,-0.9083969465648855,0.07633587786259542,23.21235294117647
2024-10-31T04:06:18.649451,0,0.1689453125,0.960205078125,0.3349609375,1.0,-0.8091603053435115,-0.183206106870229,23.25941176470588
2024-10-31T04:06:18.665336,0,0.160400390625,0.95166015625,0.34619140625,0.9541984732824428,-0.4732824427480916,-1.900763358778626,23.353529411764708
2024-10-31T04:06:18.681226,0,0.1845703125,0.9560546875,0.3349609375,0.8320610687022901,-0.2595419847328244,-0.37404580152671757,23.306470588235296
2024-10-31T04:06:18.697120,0,0.167236328125,0.961181640625,0.341552734375,0.9618320610687023,-0.05343511450381679,-0.3816793893129771,23.306470588235296
2024-10-31T04:06:18.713009,0,0.16162109375,0.959228515625,0.338134765625,0.7938931297709924,-1.9389312977099236,-0.16793893129770993,23.353529411764708
2024-10-31T04:06:18.728896,0,0.1650390625,0.965087890625,0.34619140625,0.8320610687022901,-0.4732824427480916,-0.4122137404580153,23.306470588235296
2024-10-31T04:06:18.744786,0,0.1630859375,0.958984375,0.33935546875,0.6870229007633588,-0.24427480916030533,-0.19083969465648856,23.40058823529412
2024-10-31T04:06:18.760673,0,0.16748046875,0.96337890625,0.34521484375,0.7557251908396947,-0.549618320610687,-0.3053435114503817,23.25941176470588
2024-10-31T04:06:18.776560,0,0.162841796875,0.964599609375,0.342041015625,0.916030534351145,-0.7480916030534351,0.0,23.353529411764708
2024-10-31T04:06:18.792446,0,0.155029296875,0.958984375,0.328369140625,0.9694656488549618,-1.1984732824427482,-0.22900763358778625,23.306470588235296
2024-10-31T04:06:18.808336,0,0.162109375,0.961181640625,0.341796875,0.9770992366412213,-0.8473282442748091,-0.1450381679389313,23.306470588235296
2024-10-31T04:06:18.824223,0,0.16064453125,0.95849609375,0.357421875,0.8625954198473282,-0.8320610687022901,-0.19083969465648856,23.353529411764708
2024-10-31T04:06:18.840107,0,0.16357421875,0.953125,0.337158203125,0.9618320610687023,-0.4732824427480916,-0.1984732824427481,23.306470588235296
2024-10-31T04:06:18.855993,0,0.165771484375,0.959228515625,0.359130859375,0.8244274809160306,-0.22137404580152673,-0.4351145038167939,23.306470588235296
2024-10-31T04:06:18.871879,0,0.1669921875,0.96044921875,0.34423828125,0.9923664122137404,-0.12213740458015267,-0.5114503816793893,23.25941176470588
2024-10-31T04:06:18.887766,0,0.18505859375,0.958251953125,0.337890625,1.0229007633587786,-0.07633587786259542,-0.2824427480916031,23.353529411764708
2024-10-31T04:06:18.903651,0,0.16845703125,0.963623046875,0.3447265625,0.9312977099236641,-0.22900763358778625,-0.46564885496183206,23.306470588235296
2024-10-31T04:06:18.919537,0,0.159423828125,0.96337890625,0.346435546875,1.015267175572519,-0.5419847328244275,-0.2595419847328244,23.306470588235296
2024-10-31T04:06:18.935424,0,0.167236328125,0.962646484375,0.34423828125,0.8778625954198473,-0.8549618320610687,1.916030534351145,23.353529411764708
2024-10-31T04:06:18.951309,0,0.16455078125,0.96142578125,0.34765625,0.8091603053435115,-0.6870229007633588,-0.022900763358778626,23.306470588235296
2024-10-31T04:06:18.967192,0,0.161865234375,0.958251953125,0.345703125,0.732824427480916,-1.0687022900763359,-0.04580152671755725,23.306470588235296
2024-10-31T04:06:18.983078,0,0.16162109375,0.958251953125,0.3447265625,0.8931297709923665,-0.8625954198473282,-0.10687022900763359,23.25941176470588
2024-10-31T04:06:18.998964,0,0.165771484375,0.953857421875,0.3369140625,1.0610687022900764,-0.8473282442748091,-0.13740458015267176,23.353529411764708
2024-10-31T04:06:19.014851,0,0.1630859375,0.952392578125,0.335205078125,0.9541984732824428,-0.31297709923664124,-0.3435114503816794,23.306470588235296
2024-10-31T04:06:19.030737,0,0.16552734375,0.956787109375,0.333740234375,1.1145038167938932,1.8473282442748091,-0.24427480916030533,23.21235294117647
