timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
2024-10-31T03:09:15.536078,0.0,0.0,0.0,0.0,0.0,0.0,39.54176470588236
2024-10-31T03:09:15.647389,0.252197265625,-0.804931640625,0.5439453125,1.3511450381679388,-0.5954198473282443,0.8320610687022901,21.141764705882352
2024-10-31T03:09:15.753607,0.235595703125,-0.822265625,0.556396484375,0.46564885496183206,-1.0610687022900764,-0.2595419847328244,21.235882352941175
2024-10-31T03:09:15.859635,0.244384765625,-0.8203125,0.54541015625,0.4961832061068702,-1.0687022900763359,-0.4732824427480916,21.141764705882352
2024-10-31T03:09:15.965563,0.2421875,-0.8017578125,0.53857421875,1.5419847328244274,-0.37404580152671757,0.07633587786259542,21.235882352941175
2024-10-31T03:09:16.071462,0.24853515625,-0.813720703125,0.53564453125,1.0,-0.732824427480916,-0.21374045801526717,21.235882352941175
2024-10-31T03:09:16.177369,0.24951171875,-0.8271484375,0.548095703125,0.26717557251908397,-0.8625954198473282,-0.8625954198473282,21.424117647058825
2024-10-31T03:09:16.283280,0.237060546875,-0.80419921875,0.545166015625,1.0305343511450382,-0.6183206106870229,-0.9541984732824428,21.235882352941175
2024-10-31T03:09:16.389176,0.2470703125,-0.798828125,0.543701171875,1.3969465648854962,-0.40458015267175573,-0.24427480916030533,21.377058823529413
2024-10-31T03:09:16.495064,0.23828125,-0.81884765625,0.55517578125,0.6030534351145038,-0.5801526717557252,-0.6259541984732825,22.03588235294118
2024-10-31T03:09:16.600952,0.244140625,-0.823974609375,0.539794921875,0.6946564885496184,-0.9618320610687023,-0.8396946564885496,21.28294117647059
2024-10-31T03:09:16.706843,0.24755859375,-0.805908203125,0.54150390625,1.5572519083969465,-0.5725190839694656,0.0,21.28294117647059
2024-10-31T03:09:16.812731,0.24609375,-0.806640625,0.5419921875,1.3129770992366412,-0.5648854961832062,0.2748091603053435,21.377058823529413
2024-10-31T03:09:16.918621,0.23828125,-0.826904296875,0.554443359375,0.5801526717557252,-0.916030534351145,-0.09923664122137404,21.377058823529413
2024-10-31T03:09:17.024506,0.24365234375,-0.811279296875,0.550537109375,1.1450381679389312,-0.9465648854961832,0.07633587786259542,21.377058823529413
2024-10-31T03:09:17.130402,0.244873046875,-0.80224609375,0.546875,1.534351145038168,-0.8244274809160306,0.5343511450381679,21.377058823529413
2024-10-31T03:09:17.236292,0.2421875,-0.810302734375,0.536865234375,0.9312977099236641,-0.8396946564885496,0.16030534351145037,20.718235294117648
2024-10-31T03:09:17.342181,0.246826171875,-0.81787109375,0.547119140625,0.8549618320610687,-0.8854961832061069,0.2824427480916031,21.424117647058825
2024-10-31T03:09:17.448069,0.2490234375,-0.807861328125,0.54541015625,1.213740458015267,-0.9083969465648855,0.2366412213740458,21.424117647058825
2024-10-31T03:09:17.553958,0.24560546875,-0.805419921875,0.5390625,1.1221374045801527,-0.6259541984732825,0.2900763358778626,22.177058823529414
2024-10-31T03:09:17.659859,0.248046875,-0.82421875,0.547119140625,0.6564885496183206,-0.6717557251908397,-0.19083969465648856,21.51823529411765
2024-10-31T03:09:17.765751,0.24658203125,-0.813232421875,0.546875,0.8549618320610687,-0.8931297709923665,-0.2824427480916031,22.177058823529414
2024-10-31T03:09:17.871638,0.241943359375,-0.805908203125,0.541748046875,1.1526717557251909,-0.7404580152671756,-0.33587786259541985,22.177058823529414
2024-10-31T03:09:17.977526,0.248291015625,-0.81689453125,0.540771484375,0.9007633587786259,-0.7404580152671756,-0.3893129770992366,20.76529411764706
2024-10-31T03:09:18.083465,0.247314453125,-0.827880859375,0.5498046875,0.648854961832061,-0.8015267175572519,-0.6717557251908397,21.56529411764706
2024-10-31T03:09:18.189425,0.24658203125,-0.812255859375,0.534912109375,1.1068702290076335,-0.8702290076335878,-0.648854961832061,22.177058823529414
2024-10-31T03:09:18.295386,0.242431640625,-0.80126953125,0.532958984375,1.381679389312977,-0.48854961832061067,-0.6717557251908397,21.56529411764706
2024-10-31T03:09:18.401334,0.2626953125,-0.81640625,0.540283203125,0.8473282442748091,-0.48854961832061067,-0.8244274809160306,21.471176470588237
2024-10-31T03:09:18.507290,0.24609375,-0.825439453125,0.56201171875,0.6870229007633588,-0.7786259541984732,-0.5343511450381679,21.61235294117647
2024-10-31T03:09:18.613257,0.23779296875,-0.79931640625,0.548095703125,1.2671755725190839,-0.6946564885496184,-0.5572519083969466,22.130000000000003
2024-10-31T03:09:18.719209,0.242431640625,-0.79931640625,0.533203125,1.282442748091603,-0.12213740458015267,-0.09923664122137404,22.130000000000003
2024-10-31T03:09:18.825164,0.248291015625,-0.817138671875,0.56201171875,0.7633587786259542,-0.648854961832061,0.1984732824427481,21.51823529411765
2024-10-31T03:09:18.931128,0.239501953125,-0.81689453125,0.53564453125,0.6946564885496184,-1.3206106870229009,-0.1297709923664122,21.471176470588237
2024-10-31T03:09:19.037077,0.2392578125,-0.79736328125,0.545166015625,1.5572519083969465,-0.6870229007633588,0.13740458015267176,21.56529411764706
2024-10-31T03:09:19.143050,0.24658203125,-0.80615234375,0.54248046875,1.2061068702290076,-0.5267175572519084,0.366412213740458,21.51823529411765
2024-10-31T03:09:19.249003,0.25,-0.828369140625,0.545654296875,0.4198473282442748,-0.9923664122137404,0.2824427480916031,21.51823529411765
2024-10-31T03:09:19.354954,0.236328125,-0.805908203125,0.544921875,1.1221374045801527,-1.083969465648855,0.06870229007633588,21.51823529411765
2024-10-31T03:09:19.460906,0.244384765625,-0.79931640625,0.5322265625,1.4732824427480915,-0.48854961832061067,0.42748091603053434,21.659411764705883
2024-10-31T03:09:19.566864,0.262939453125,-0.82666015625,0.546142578125,0.6793893129770993,-0.7175572519083969,0.25190839694656486,21.61235294117647
2024-10-31T03:09:19.672917,0.3974609375,-0.672119140625,0.36083984375,-27.412213740458014,1.8931297709923665,-56.44274809160305,21.56529411764706
2024-10-31T03:09:19.778929,0.2001953125,-0.90771484375,0.59228515625,-47.43511450381679,-25.114503816793892,-69.96946564885496,21.61235294117647
2024-10-31T03:09:19.884879,-0.373046875,-2.0,1.26556396484375,-102.96946564885496,-53.58015267175573,-174.9083969465649,21.56529411764706
2024-10-31T03:09:19.990846,0.12158203125,-1.087646484375,0.385009765625,-70.8854961832061,-6.687022900763359,-145.33587786259542,21.61235294117647
2024-10-31T03:09:20.096812,0.1142578125,-0.005126953125,0.28662109375,-34.51145038167939,158.41221374045801,2.83206106870229,21.61235294117647
2024-10-31T03:09:20.202774,0.244873046875,-0.662353515625,0.4501953125,44.10687022900763,-42.847328244274806,37.099236641221374,21.659411764705883
2024-10-31T03:09:20.308749,0.607666015625,-0.697265625,-0.037353515625,190.32824427480915,81.3969465648855,250.12977099236642,21.706470588235295
2024-10-31T03:09:20.414714,-1.6005859375,-2.0,1.927001953125,-132.8320610687023,48.908396946564885,-235.24427480916032,21.56529411764706
2024-10-31T03:09:20.520676,0.359375,-0.546875,0.531982421875,-5.190839694656488,-45.70992366412214,-4.450381679389313,21.51823529411765
2024-10-31T03:09:20.626640,0.373779296875,-0.49853515625,0.3193359375,50.396946564885496,6.862595419847328,-93.8854961832061,21.659411764705883
2024-10-31T03:09:20.732621,0.2197265625,-0.84765625,0.572509765625,53.35114503816794,-34.36641221374046,57.786259541984734,21.56529411764706
2024-10-31T03:09:20.838578,0.354736328125,-1.24169921875,0.344970703125,-43.74045801526717,-85.79389312977099,-111.94656488549619,21.706470588235295
2024-10-31T03:09:20.944528,0.371826171875,-0.00830078125,0.546142578125,-7.511450381679389,63.7557251908397,36.74045801526717,21.659411764705883
2024-10-31T03:09:21.050491,0.25732421875,-0.83837890625,0.48583984375,51.48091603053435,-30.396946564885496,69.95419847328245,21.659411764705883
2024-10-31T03:09:21.156463,0.5771484375,-0.878173828125,-0.8369140625,217.10687022900763,117.61832061068702,250.12977099236642,21.706470588235295
